name,price,det,link
4-Channel Encoder DC Motor Driver 2A with Onboard Voltage Regulation Circuit - For Motor Control Intelligent Small Car,950.00 EGP,"Based on SA8870C Driver Chip
Hiwonder® Brand",/shop/kit-driver-4ch-encoder-2-5a-4-channel-encoder-dc-motor-driver-2a-with-onboard-voltage-regulation-circuit-for-motor-control-intelligent-small-car-9603?page=4
LSC-24 24-Channel Digital Servo Controller with 16M Memory - Arduino Compatible With Over-Current Protection,"2,500.00 EGP","24-channel Intelligent Servo Controller
Supports Graphical PC Software
Hiwonder® Brand",/shop/kit-servo-pwm-lsc24-lsc-24-24-channel-digital-servo-controller-with-16m-memory-arduino-compatible-with-over-current-protection-9602?page=4
LSC-16 16-Channel Servo Controller ARM Cortex-M3 Arduino Compatible With Over-Current Protection,"1,850.00 EGP","16-channel Intelligent Servo Controller
Supports Graphical PC Software
Hiwonder® Brand",/shop/kit-servo-pwm-lsc16-lsc-16-16-channel-servo-controller-arm-cortex-m3-arduino-compatible-with-over-current-protection-9601?page=4
BigClaw Mechanical Gripper for Robot Arm (With Servo Motor 20kg.cm),"1,950.00 EGP",Hiwonder® Brand,/shop/ro-big-claw-black-bigclaw-mechanical-gripper-for-robot-arm-with-servo-motor-20kg-cm-9600?page=4
Lithium 1S-8S 18650 Battery Capacity Level Indicator Module - Battery Capacity Indicator Module - DL18S,65.00 EGP,"For Lithium Polymer Li-Po Batteries
3.7 V to 33.6 V",/shop/kit-indicator-1-8s-18650-lithium-1s-8s-18650-battery-capacity-level-indicator-module-battery-capacity-indicator-module-dl18s-9599?page=4
Enclosure 3 Layer With Fan For Raspberry Pi 5 ABS Case Red/White (SKU#BOX5ORG) - Original,550.00 EGP,Original - Raspberry Pi Accessories,/shop/rpi5-box-fan-color-enclosure-3-layer-with-fan-for-raspberry-pi-5-abs-case-red-white-sku-box5org-original-9598?page=4
Conductive Fabric Cloth Adhesive Tape Width 10mm - 1 Roll 20M,200.00 EGP,"Shielding Conductive Fabric Tape, EMI Conductive Cloth Tape",/shop/tape-fabric-10mm-conductive-fabric-cloth-adhesive-tape-width-10mm-1-roll-20m-9597?page=4
Conductive Fabric Cloth Adhesive Tape Width 8mm - 1 Roll 20M,175.00 EGP,"Shielding Conductive Fabric Tape, EMI Conductive Cloth Tape",/shop/tape-fabric-8mm-conductive-fabric-cloth-adhesive-tape-width-8mm-1-roll-20m-9596?page=4
Conductive Fabric Cloth Adhesive Tape Width 5mm - 1 Roll 20M,150.00 EGP,"Shielding Conductive Fabric Tape, EMI Conductive Cloth Tape",/shop/tape-fabric-5mm-conductive-fabric-cloth-adhesive-tape-width-5mm-1-roll-20m-9595?page=4
Thermal Conductive Double-Sided Adhesive Tape Width 40mm - 1 Roll 10M,250.00 EGP,"Double Face Thermal Heat Conductive Tape
For Heat Sink",/shop/hs-tape-40mm-thermal-conductive-double-sided-adhesive-tape-width-40mm-1-roll-10m-9594?page=4
Thermal Conductive Double-Sided Adhesive Tape Width 25mm - 1 Roll 10M,200.00 EGP,"Double Face Thermal Heat Conductive Tape
For Heat Sink",/shop/hs-tape-25mm-thermal-conductive-double-sided-adhesive-tape-width-25mm-1-roll-10m-9593?page=4
Thermal Conductive Double-Sided Adhesive Tape Width 15mm - 1 Roll 10M,150.00 EGP,"Double Face Thermal Heat Conductive Tape
For Heat Sink",/shop/hs-tape-15mm-thermal-conductive-double-sided-adhesive-tape-width-15mm-1-roll-10m-9592?page=4
Character LCD 2x16 Blue 1602 With Soldered Male Pin Header,65.00 EGP,No description,/shop/lcd-ph1-2x16-character-lcd-2x16-blue-1602-with-soldered-male-pin-header-9591?page=4
Radial Turbo Blower 24Vdc Fan for Rework Station hot air Gun Handle (SKU#1014.24V),95.00 EGP,,/shop/kit-3d-1014-24v-radial-turbo-blower-24vdc-fan-for-rework-station-hot-air-gun-handle-sku-1014-24v-9590?page=4
Trapezoidal Lead Screws Tr16 4mm Pitch (TR16x4) Length 1150mm + 1 Flange Brass Nut,"1,650.00 EGP",Leadscrew Thread 4mm,/shop/ls-tr16x4-1150mm-trapezoidal-lead-screws-tr16-4mm-pitch-tr16x4-length-1150mm-1-flange-brass-nut-9588?page=4
ATTEN® GT-6080 Intelligent Sensor Automatic Soldering Tip Cleaner,"4,500.00 EGP",No description,/shop/atten-gt6080-atten-r-gt-6080-intelligent-sensor-automatic-soldering-tip-cleaner-9584?page=5
ATTEN® AT-0815 Solder Wicker Width 0.8mm Length 1.5m,95.00 EGP,No description,/shop/atten-at0815-wicker-atten-r-at-0815-solder-wicker-width-0-8mm-length-1-5m-9583?page=5
ATTEN® AT-3520 Solder Wicker Width 3.5mm Length 2m,100.00 EGP,No description,/shop/atten-at3520-wicker-atten-r-at-3520-solder-wicker-width-3-5mm-length-2m-9582?page=5
ATTEN® AT-2515 Solder Wicker Width 2.5mm Length 1.5m,85.00 EGP,No description,/shop/atten-at2515-wicker-atten-r-at-2515-solder-wicker-width-2-5mm-length-1-5m-9581?page=5
ATTEN® AT-1515 Solder Wicker Width 1.5mm Length 1.5m,85.00 EGP,No description,/shop/atten-at1515-wicker-atten-r-at-1515-solder-wicker-width-1-5mm-length-1-5m-9580?page=5
ATTEN® TJ-227 Professional Solder Wire Stand,275.00 EGP,No description,/shop/atten-tj227-stand-atten-r-tj-227-professional-solder-wire-stand-9579?page=5
"HMT101CTA-1D Smart TFT LCD Module – 10.1"" Capacitive Touch Display - TOPWAY","5,500.00 EGP",No description,/shop/hmt101cta-1d-hmt101cta-1d-smart-tft-lcd-module-10-1-capacitive-touch-display-topway-9578?page=5
"HMT101ATA-D Smart TFT LCD Module – 10.1"" Capacitive Touch Display - TOPWAY بدون فريم","4,950.00 EGP",Smart TFT LCD Display RS-232 (UART) 1024x600 Without Frame,/shop/hmt101ata-d-hmt101ata-d-smart-tft-lcd-module-10-1-capacitive-touch-display-topway-bdwn-frym-9577?page=5
AC-DC Module 5W 220Vac to 5Vdc (HLK-5M05B),150.00 EGP,"Output Voltage: 5Vdc/1A (5W)
Hi-Link Brand",/shop/ac-dc-hlk5m05b-ac-dc-module-5w-220vac-to-5vdc-hlk-5m05b-9576?page=5
AC-DC Module 3W 220Vac to 9Vdc (HLK-3M09B),120.00 EGP,"Output Voltage: 9Vdc/0.33A (3W)
Hi-Link Brand",/shop/ac-dc-hlk3m09b-ac-dc-module-3w-220vac-to-9vdc-hlk-3m09b-9574?page=5
AC-DC Module 3W 220Vac to 5Vdc (HLK-3M05B) - PM01,120.00 EGP,"Output Voltage: 5Vdc/0.6A (3W)
Hi-Link Brand
New upgrade of model: HLK-PM01",/shop/ac-dc-hlk3m05b-ac-dc-module-3w-220vac-to-5vdc-hlk-3m05b-pm01-9573?page=5
Relay Socket Base 5pin,15.00 EGP,Original HELISHUN® Brand,/shop/relay-socket-re7-5pin-relay-socket-base-5pin-9543?page=5
DFRobot Accelerometer LIS2DH Sensor (±16g) Triple Axis,375.00 EGP,"I2C (compatible with 3.3V and 5V logic)
Original DFRobot Product",/shop/kit-dfr-lis2d-dfrobot-accelerometer-lis2dh-sensor-16g-triple-axis-9542?page=5
A1 RPLIDAR 360° Laser Range Scanner,"7,500.00 EGP",LiDAR Laser Range Scanner (12m),/shop/lidar-a1m8-slamtec-a1-rplidar-360deg-laser-range-scanner-9536?page=5
Wall Power Adapter 12Vdc 1A - With On/Off Switch,95.00 EGP,عالي الجودة,/shop/adapter-fixed-12v-1a-on-off-wall-power-adapter-12vdc-1a-with-on-off-switch-9533?page=5
SNOWMAN® Marker Pen (F) OPF Fine Tip Waterproof - For PCB Drawing - Black,50.00 EGP,Made In Japan,/shop/pen-doko-snow-opf-f-snowman-r-marker-pen-f-opf-fine-tip-waterproof-for-pcb-drawing-black-9528?page=5
Raspberry Pi AI Camera Module 12.3 MP Sony’s IMX500 Intelligent Vision Sensor - Official,"5,500.00 EGP",Include a 22-pin ribbon cable,/shop/rpi-ai-camera-raspberry-pi-ai-camera-module-12-3-mp-sonys-imx500-intelligent-vision-sensor-official-9518?page=5
Storage Bin Big Size Stacking Storage Toolbox Drawer,145.00 EGP,Size: 310 x 155 x 110 mm,/shop/storage-bin-big-size-stacking-storage-toolbox-drawer-9513?page=5
Storage Bin Medium Size Stacking Storage Toolbox Drawer,125.00 EGP,Size: 250 x 155 x 110 mm,/shop/storage-bin-medium-size-stacking-storage-toolbox-drawer-9512?page=5
Storage Bin Small Size Stacking Storage Toolbox Drawer,95.00 EGP,Size: 180 x 120 x 80 mm,/shop/storage-bin-small-size-stacking-storage-toolbox-drawer-9511?page=5
20 Clear Plastic Drawer Set,"1,500.00 EGP",SIZES: 520 x 400 x 200 mm,/shop/box-sg020-20-clear-plastic-drawer-set-9510?page=5
Digilent® Analog Discovery 2,"30,000.00 EGP","100 MS/s USB Oscilloscope, Waveform Generator, Spectrum Analyzer, and Variable Power Supply",/shop/analog-discovery-2-digilent-r-analog-discovery-2-9507?page=5
Carbon Resistance 1/4W (Price per 4 Resistors),1.00 EGP,No description,/shop/carbon-resistance-1-4w-price-per-4-resistors-9506?page=5
Raspberry Pi 5 - 27W USB-C Power Supply,"1,650.00 EGP",Official Raspberry Pi,/shop/rpi5-adaptor-27w-raspberry-pi-5-27w-usb-c-power-supply-9502?page=5
DIP to QFN8 2 in 1 Adapter,750.00 EGP,"QFN8, MLF8, MLP8, WSON8, DFN8
Made In Taiwan Socket",/shop/dip-qfn8-dip-to-qfn8-2-in-1-adapter-9501?page=5
Raspberry Pi 5 - 16GB,"19,500.00 EGP",No description,/shop/rpi5-board-16gb-raspberry-pi-5-16gb-9477?page=5
Sealed Lead Acid Battery 12V/5Ah - GLOBE,900.00 EGP,"Made In Vietnam
GLOBE - High Quality Battery
Dimensions 90x70x101.5mm
WPS5-12",/shop/battery-12v5a-globe-sealed-lead-acid-battery-12v-5ah-globe-9475?page=5
TM619-380Vac 3-Phase Timer Switch 30A/380Vac,"1,350.00 EGP",No description,/shop/tm619-380v-30a-timer-tm619-380vac-3-phase-timer-switch-30a-380vac-9466?page=5
CN109A-2/10A 220Vac Timer Switch,275.00 EGP,"Big LCD Display 7 Days 18 Programmable Time Switch ON/OFF
Upgraded model from TM618",/shop/cn109a-220vac-10a-timer-cn109a-2-10a-220vac-timer-switch-9465?page=5
CN109A-4/30A 12Vdc Timer Switch,425.00 EGP,Big LCD Display 7 Days 18 Programmable Time Switch ON/OFF,/shop/cn109a-12vdc-30a-timer-cn109a-4-30a-12vdc-timer-switch-9463?page=5
W88-C PWM Solar Charge Controller 12V/24V 30A,275.00 EGP,30A Charger Controller & Regulator,/shop/sc-w88c-w88-c-pwm-solar-charge-controller-12v-24v-30a-9461?page=6
FNIRSI® DSO-153 2-IN-1 Mini 1MHz 5MS/s Digital Oscilloscope + DDS Waveform Generator,"2,950.00 EGP",No description,/shop/avo-dso153-fnirsi-fnirsi-r-dso-153-2-in-1-mini-1mhz-5ms-s-digital-oscilloscope-dds-waveform-generator-9459?page=6
FNIRSI® 1013D Tablet Dual Channel 100MHz 1GS/s Touchable Panel Oscilloscope,"10,500.00 EGP",No description,/shop/avo-1013d-fnirsi-fnirsi-r-1013d-tablet-dual-channel-100mhz-1gs-s-touchable-panel-oscilloscope-9457?page=6
Mini DC Gearbox Motors Pair (2 Motors) With Back Shaft,50.00 EGP,السعر لطقم 2 ماتور,/shop/ro-motor-tt-mini-dc-gearbox-motors-pair-2-motors-with-back-shaft-9455?page=6
Arduino Shield - CAN BUS (OBD-II) V2.0 Shield - SeeedStudio,"1,850.00 EGP",No description,/shop/arduino-sh-can-v2-seeed-arduino-shield-can-bus-obd-ii-v2-0-shield-seeedstudio-9449?page=6
Conductive Thermal Cooling Pad 10x10x1 mm (10x Piece),10.00 EGP,No description,/shop/hs-pad-10x10-conductive-thermal-cooling-pad-10x10x1-mm-10x-piece-9448?page=6
FNIRSI® S1 Large Screen Digital Display Smart Multimeter,"1,395.00 EGP",Similar to UT121/UT122,/shop/avo-s1-fnirsi-fnirsi-r-s1-large-screen-digital-display-smart-multimeter-9444?page=6
FNIRSI® DMT-99 Intelligent Color Screen Digital Multimeter,"2,250.00 EGP",No description,/shop/avo-dmt99-fnirsi-fnirsi-r-dmt-99-intelligent-color-screen-digital-multimeter-9443?page=6
FNIRSI® LCR-ST1 Mini Smart Digital Tweezer LCR SMD ESR Tester,"1,595.00 EGP",No description,/shop/avo-lcr-st1-fnirsi-fnirsi-r-lcr-st1-mini-smart-digital-tweezer-lcr-smd-esr-tester-9441?page=6
FNIRSI® LCR-P1 Multifunction LCR Transistor Capacitor Tester,"1,750.00 EGP",Multi-purpose Transistor Tester Diode Thyristor Capacitance Resistor Inductance MOSFET IGBT ESR LCR Meter,/shop/tester-lcr-p1-fnirsi-fnirsi-r-lcr-p1-multifunction-lcr-transistor-capacitor-tester-9440?page=6
SA6 Portable RF Spectrum Analyzer 6GHz,"16,500.00 EGP",Spectrum Analyzer & Signal Generator,/shop/avo-sa6-spectrum-sa6-portable-rf-spectrum-analyzer-6ghz-9438?page=6
LeArm Professional Complete Robotic Arm 6DOF Degrees Of Freedom + Wireless Mechanical Glove for Robot Control,"19,500.00 EGP","Precision Control Robot Arm
Hiwonder® Brand",/shop/ro-arm-learm-hand-learm-professional-complete-robotic-arm-6dof-degrees-of-freedom-wireless-mechanical-glove-for-robot-control-9436?page=6
Logic Analyzer 8 Channel 24MHz,525.00 EGP,No description,/shop/kit-logic-8ch-24mhz-logic-analyzer-8-channel-24mhz-9435?page=6
BMS 7 String 25.9V/25A (24Vdc) - With Temperature Protection,325.00 EGP,"Original MOSFET Transistors
18650 Cell Lithium Battery Protection Board Current Peak 25A Over-Current Protection",/shop/bms-7s-25a-bms-7-string-25-9v-25a-24vdc-with-temperature-protection-9434?page=6
Incremental Rotary Encoder 1000 Pulses E6B2-CWZ6C (1000 P/R),"1,650.00 EGP",DC5V-24V 1000P/R - ABZ  Phase 6mm Shaft,/shop/encoder-1000p-incremental-rotary-encoder-1000-pulses-e6b2-cwz6c-1000-p-r-9433?page=6
Plastic Propeller 4 Blades 60mm,20.00 EGP,Fan Blades,/shop/ro-toy-propeller-4blades-plastic-propeller-4-blades-60mm-9432?page=6
FNIRSI® SWM-10 Replacement Extra Single Welding Pen Prob (Spare Part),375.00 EGP,Extra Probes For Spot Welding Machine,/shop/spot-prob-swm10-fnirsi-r-swm-10-replacement-extra-single-welding-pen-prob-spare-part-9431?page=6
FNIRSI® SWM-10 Portable Intelligent Color Screen Spot Welding Machine,"4,250.00 EGP",Spot Welder Pulse Machine,/shop/spot-welding-swm10-fnirsi-fnirsi-r-swm-10-portable-intelligent-color-screen-spot-welding-machine-9430?page=6
"FNIRSI® SG-004A Signal Generator & Calibrator 4-20mA 0-24V (Current, Voltage, PWM & Thermocouple Simulator)","7,500.00 EGP",,/shop/kit-signal-gen-sg004a-fnirsi-r-sg-004a-signal-generator-calibrator-4-20ma-0-24v-current-voltage-pwm-thermocouple-simulator-9427?page=6
Wire Wrapping 8 Colors 30AWG 280 meter Roll,300.00 EGP,Insulation Wire - Colored Solid PVC Cable Climbing Jumper Wire Connector,/shop/kw-color-8wire-wire-wrapping-8-colors-30awg-280-meter-roll-9426?page=6
Shielded 20 Wires Copper Cable 1 Meter,110.00 EGP,No description,/shop/cable-sh-20pin-2426-shielded-20-wires-copper-cable-1-meter-9425?page=6
Shielded 8 Wires Copper Cable 1 Meter,65.00 EGP,No description,/shop/cable-sh-8pin-2426-shielded-8-wires-copper-cable-1-meter-9424?page=6
Shielded 6 Wires Copper Cable 1 Meter,55.00 EGP,No description,/shop/cable-sh-6pin-2426-shielded-6-wires-copper-cable-1-meter-9423?page=6
Shielded 4 Wires Copper Cable 1 Meter,45.00 EGP,No description,/shop/cable-sh-4pin-2426-shielded-4-wires-copper-cable-1-meter-9422?page=6
Shielded 10 Wires Copper Cable 1 Meter,75.00 EGP,No description,/shop/cable-sh-10pin-2426-shielded-10-wires-copper-cable-1-meter-9420?page=6
Heat Shrink Φ 20mm - 1 Roll 25 Meters,350.00 EGP,"Black Color - 1 Roll, 25 Meters",/shop/rol25-h-sh-20mm-b-heat-shrink-ph-20mm-1-roll-25-meters-9419?page=6
Heat Shrink Φ 15mm - 1 Roll 25 Meters,275.00 EGP,"Black Color - 1 Roll, 25 Meters",/shop/rol25-h-sh-15mm-b-heat-shrink-ph-15mm-1-roll-25-meters-9418?page=6
Heat Shrink Φ 10mm - 1 Roll 25 Meters,195.00 EGP,"Black Color - 1 Roll, 25 Meters",/shop/rol25-h-sh-10mm-b-heat-shrink-ph-10mm-1-roll-25-meters-9417?page=6
Heat Shrink Φ 6mm - 1 Roll 25 Meters,155.00 EGP,"Black Color - 1 Roll, 25 Meters",/shop/rol25-h-sh-6mm-b-heat-shrink-ph-6mm-1-roll-25-meters-9415?page=6
Heat Shrink Φ 6mm - 1 Meter,6.50 EGP,Black Color,/shop/h-sh-6mm-b-heat-shrink-ph-6mm-1-meter-9408?page=6
Heat Shrink Φ 5mm - 1 Meter,6.00 EGP,Black Color,/shop/h-sh-5mm-b-heat-shrink-ph-5mm-1-meter-9407?page=7
Heat Shrink Φ 3mm - 1 Meter,4.00 EGP,Black Color,/shop/h-sh-3mm-b-heat-shrink-ph-3mm-1-meter-9405?page=7
Heat Shrink Φ 2mm - 1 Meter,3.50 EGP,Black Color,/shop/h-sh-2mm-b-heat-shrink-ph-2mm-1-meter-9404?page=7
Heat Shrink Φ 1mm - 1 Meter,3.00 EGP,Black Color,/shop/h-sh-1mm-b-heat-shrink-ph-1mm-1-meter-9402?page=7
Heat Shrink Φ 15mm - 1 Meter,15.00 EGP,Black Color,/shop/h-sh-15mm-b-heat-shrink-ph-15mm-1-meter-9401?page=7
XH-M239V12 Lithium Battery Capacity Tester With LCD,450.00 EGP,No description,/shop/kit-battery-tester-m239v12-xh-m239v12-lithium-battery-capacity-tester-with-lcd-9399?page=7
eSUN® TPU-95A 3D Printer Filament (1.75mm) - 1Kg Roll,"1,650.00 EGP",,/shop/esun-r-tpu-95a-3d-printer-filament-1-75mm-1kg-roll-9397?page=7
eSUN® PLA+ 3D Printer Filament (1.75mm) - 1Kg Roll,975.00 EGP,,/shop/esun-r-pla-3d-printer-filament-1-75mm-1kg-roll-9396?page=7
eSUN® ABS 3D Printer Filament (1.75mm) - 1Kg Roll,875.00 EGP,,/shop/esun-r-abs-3d-printer-filament-1-75mm-1kg-roll-9395?page=7
Waterproof Dual USB Charger Socket Outlet 5V 3.1A - With LED (SKU#NC338),175.00 EGP,White LED Indicator Backlight,/shop/usb-outlet-dual-nc338-waterproof-dual-usb-charger-socket-outlet-5v-3-1a-with-led-sku-nc338-9394?page=7
USB Power Outlet Type-C Female 2P Charger Panel Socket Wire (SKU#CUSHX),15.00 EGP,100mm Cable 2pin with XH2.54 Connector,/shop/wire-usb-c-pw-f-2pin-usb-power-outlet-type-c-female-2p-charger-panel-socket-wire-sku-cushx-9392?page=7
Varistor ZOV-20D471K - Size 20mm 470V,7.00 EGP,Metal Oxide Varistor,/shop/varistor-zov-20d471k-varistor-zov-20d471k-size-20mm-470v-9391?page=7
Varistor ZOV-20D431K - Size 20mm 430V,7.00 EGP,Metal Oxide Varistor,/shop/varistor-zov-20d431k-varistor-zov-20d431k-size-20mm-430v-9390?page=7
Varistor ZOV-20D391K - Size 20mm 390V,7.00 EGP,Metal Oxide Varistor,/shop/varistor-zov-20d391k-varistor-zov-20d391k-size-20mm-390v-9389?page=7
Varistor ZOV-14D681K - Size 14mm 680V,3.50 EGP,Metal Oxide Varistor,/shop/varistor-zov-14d681k-varistor-zov-14d681k-size-14mm-680v-9388?page=7
Varistor ZOV-14D471K - Size 14mm 470V,3.50 EGP,Metal Oxide Varistor,/shop/varistor-zov-14d471k-varistor-zov-14d471k-size-14mm-470v-9387?page=7
Varistor ZOV-14D431K - Size 14mm 430V,3.50 EGP,Metal Oxide Varistor,/shop/varistor-zov-14d431k-varistor-zov-14d431k-size-14mm-430v-9386?page=7
Varistor ZOV-10D471K - Size 10mm 470V,2.00 EGP,Metal Oxide Varistor,/shop/varistor-zov-10d471k-varistor-zov-10d471k-size-10mm-470v-9385?page=7
Varistor ZOV-10D431K - Size 10mm 430V,2.00 EGP,Metal Oxide Varistor,/shop/varistor-zov-10d431k-varistor-zov-10d431k-size-10mm-430v-9384?page=7
Varistor ZOV-10D391K - Size 10mm 390V,2.00 EGP,Metal Oxide Varistor,/shop/varistor-zov-10d391k-varistor-zov-10d391k-size-10mm-390v-9383?page=7
Varistor ZOV-10D241K - Size 10mm 240V,2.00 EGP,Metal Oxide Varistor,/shop/varistor-zov-10d241k-varistor-zov-10d241k-size-10mm-240v-9382?page=7
Round Small Single Test Hook Clip 57mm - Red Color (SKU#AD57R),12.00 EGP,No description,/shop/ad57-test-hook-57mm-red-round-small-single-test-hook-clip-57mm-red-color-sku-ad57r-9381?page=7
Round Small Single Test Hook Clip 57mm - Black Color (SKU#AD57B),12.00 EGP,No description,/shop/ad57-test-hook-57mm-black-round-small-single-test-hook-clip-57mm-black-color-sku-ad57b-9380?page=7
Round Small Single Test Hook Clip 43mm - Black Color (SKU#AD43B),9.00 EGP,No description,/shop/ad43-test-hook-43mm-black-round-small-single-test-hook-clip-43mm-black-color-sku-ad43b-9379?page=7
Round Small Single Test Hook Clip 43mm - Red Color (SKU#AD43R),9.00 EGP,No description,/shop/ad43-test-hook-43mm-red-round-small-single-test-hook-clip-43mm-red-color-sku-ad43r-9378?page=7
Spot Welding Roll 7mm Nickel Strip 0.12x7mm - 99.96% Pure Nickel (10m/roll),165.00 EGP,"Pure Nickel Plate Strap Strip Sheets
Thickness: 0.12mm",/shop/spot-welding-roll-7mm-spot-welding-roll-7mm-nickel-strip-0-12x7mm-99-96-pure-nickel-10m-roll-9377?page=7
CN3791 MPPT Solar Charger Module 12V,175.00 EGP,Solar Panel Input 12Vdc,/shop/sc-cn3791-solar-charger-12v-cn3791-mppt-solar-charger-module-12v-9376?page=7
CN3065 Mini Solar Charger Board 500mA 5V/6V - Solar/USB Charger For LiPo Batteries,100.00 EGP,"Solar Power Manager 5~6V For LiPo Batteries
With Micro USB Input Charger",/shop/sc-cn3065-solar-charger-5v-cn3065-mini-solar-charger-board-500ma-5v-6v-solar-usb-charger-for-lipo-batteries-9375?page=7
DB9 Male With Cover to Screw Terminal Blocks (SKU#DB91M),75.00 EGP,Used for RS232 or RS485 Connectors,/shop/kit-db91-male-db9-male-with-cover-to-screw-terminal-blocks-sku-db91m-9374?page=7
DB9 Female With Cover to Screw Terminal Blocks (SKU#DB90F),75.00 EGP,Used for RS232 or RS485 Connectors,/shop/kit-db90-female-db9-female-with-cover-to-screw-terminal-blocks-sku-db90f-9373?page=7
UC300 MACH3 USB 4-Axis CNC Controller,"8,500.00 EGP",No description,/shop/kit-uc300-4-axis-uc300-mach3-usb-4-axis-cnc-controller-9371?page=8
Programmer R270+ Online Automotive Programmer CAS4 BDM PROG,"1,350.00 EGP","Specialized Automotive Programmer
HC908/9s12xDP In-Circuit Programmer",/shop/prog-r270-programmer-r270-online-automotive-programmer-cas4-bdm-prog-9370?page=8
Programmer Adapter Professional SET 27 Pcs,"3,000.00 EGP",27 Pieces Converter Adapter Set for Programming,/shop/prog-adapter-set-27-programmer-adapter-professional-set-27-pcs-9369?page=8
FL-2 DC 75mV 100A Shunt Resistor,275.00 EGP,External Current Shunt Resistor,/shop/shunt-resistor-fl2-100a-fl-2-dc-75mv-100a-shunt-resistor-9368?page=8
FL-2 DC 75mV 50A Shunt Resistor,200.00 EGP,External Current Shunt Resistor,/shop/shunt-resistor-fl2-50a-fl-2-dc-75mv-50a-shunt-resistor-9367?page=8
